"","region_id","region_name","feature_name"
"1601","blood_785","Dorsal","slco1d1"
"1602","blood_785","Dorsal","abcb4"
"1603","blood_785","Dorsal","fgf4"
"1604","blood_785","Dorsal","adgrl1a"
"1605","blood_785","Dorsal","myo1hb"
"1606","blood_785","Dorsal","myo1hb"
"1607","blood_784","MoCtA","eGFP"
"1608","blood_784","MoCtA","cldn5a"
"1609","blood_784","MoCtA","zic2b"
"1610","blood_783","CeCtA","spock3"
"1611","blood_783","CeCtA","eGFP"
"1612","blood_783","CeCtA","zgc158423"
"1613","blood_783","CeCtA","cldn5a"
"1614","blood_782","MoCtA","stab1"
"1615","blood_782","MoCtA","stab1"
"1616","blood_782","MoCtA","eGFP"
"1617","blood_782","MoCtA","eGFP"
"1618","blood_782","MoCtA","eGFP"
"1619","blood_782","MoCtA","slc7a5"
"1620","blood_782","MoCtA","slc7a5"
"1621","blood_782","MoCtA","slc7a5"
"1622","blood_782","MoCtA","slc7a5"
"1623","blood_782","MoCtA","ehd3"
"1624","blood_782","MoCtA","slc16a1a"
"1625","blood_782","MoCtA","cldn5a"
"1626","blood_782","MoCtA","cldn5a"
"1627","blood_782","MoCtA","cldn5a"
"1628","blood_782","MoCtA","bcl6b"
"1629","blood_782","MoCtA","bcl6b"
"1630","blood_782","MoCtA","dab2"
"1631","blood_782","MoCtA","abcb4"
"1632","blood_782","MoCtA","abcb4"
"1633","blood_782","MoCtA","adgrl1a"
"1634","blood_781","PrCm","stab2"
"1635","blood_781","PrCm","pdgfrb"
"1636","blood_781","PrCm","hey2"
"1637","blood_780","PHBC","stab1"
"1638","blood_780","PHBC","agtr1b"
"1639","blood_780","PHBC","spock3"
"1640","blood_780","PHBC","eGFP"
"1641","blood_780","PHBC","eGFP"
"1642","blood_780","PHBC","eGFP"
"1643","blood_780","PHBC","eGFP"
"1644","blood_780","PHBC","eGFP"
"1645","blood_780","PHBC","eGFP"
"1646","blood_780","PHBC","slc7a5"
"1647","blood_780","PHBC","slc7a5"
"1648","blood_780","PHBC","slc7a5"
"1649","blood_780","PHBC","prdx1"
"1650","blood_780","PHBC","ehd3"
"1651","blood_780","PHBC","aoc2"
"1652","blood_780","PHBC","aoc2"
"1653","blood_780","PHBC","slc16a1a"
"1654","blood_780","PHBC","slc16a1a"
"1655","blood_780","PHBC","zgc158423"
"1656","blood_780","PHBC","pdgfrb"
"1657","blood_780","PHBC","pdgfrb"
"1658","blood_780","PHBC","pdgfrb"
"1659","blood_780","PHBC","pdgfrb"
"1660","blood_780","PHBC","dll4"
"1661","blood_780","PHBC","dll4"
"1662","blood_780","PHBC","cxcr4b"
"1663","blood_780","PHBC","sult2st1"
"1664","blood_780","PHBC","ehd2b"
"1665","blood_780","PHBC","ehd2b"
"1666","blood_780","PHBC","ehd2b"
"1667","blood_780","PHBC","slco1d1"
"1668","blood_780","PHBC","dab2"
"1669","blood_780","PHBC","abcg2a"
"1670","blood_779","PrCm","stab1"
"1671","blood_779","PrCm","eGFP"
"1672","blood_779","PrCm","ehd2b"
"1673","blood_778","MoCtA","stab1"
"1674","blood_778","MoCtA","eGFP"
"1675","blood_778","MoCtA","eGFP"
"1676","blood_778","MoCtA","zgc158423"
"1677","blood_778","MoCtA","abcc2"
"1678","blood_778","MoCtA","abcb4"
"1679","blood_778","MoCtA","hey2"
"1680","blood_777","PrCm","agtr1b"
"1681","blood_777","PrCm","spock3"
"1682","blood_777","PrCm","spock3"
"1683","blood_777","PrCm","eGFP"
"1684","blood_777","PrCm","prdx1"
"1685","blood_777","PrCm","ehd3"
"1686","blood_777","PrCm","adgrl1a"
"1687","blood_776","CeCtA","eGFP"
"1688","blood_776","CeCtA","slc7a5"
"1689","blood_776","CeCtA","slco1c1"
"1690","blood_775","CeCtA","agtr1b"
"1691","blood_775","CeCtA","eGFP"
"1692","blood_775","CeCtA","eGFP"
"1693","blood_775","CeCtA","eGFP"
"1694","blood_775","CeCtA","eGFP"
"1695","blood_775","CeCtA","eGFP"
"1696","blood_775","CeCtA","eGFP"
"1697","blood_775","CeCtA","slc7a5"
"1698","blood_775","CeCtA","slc7a5"
"1699","blood_775","CeCtA","stab2"
"1700","blood_775","CeCtA","ehd3"
"1701","blood_775","CeCtA","aoc2"
"1702","blood_775","CeCtA","zgc158423"
"1703","blood_775","CeCtA","zgc158423"
"1704","blood_775","CeCtA","zgc158423"
"1705","blood_775","CeCtA","kdrl"
"1706","blood_775","CeCtA","slco1d1"
"1707","blood_775","CeCtA","slco1d1"
"1708","blood_775","CeCtA","slco1d1"
"1709","blood_775","CeCtA","slco1d1"
"1710","blood_775","CeCtA","bcl6b"
"1711","blood_775","CeCtA","pecam1"
"1712","blood_775","CeCtA","pecam1"
"1713","blood_774","MoCtA","stab1"
"1714","blood_774","MoCtA","eGFP"
"1715","blood_774","MoCtA","eGFP"
"1716","blood_774","MoCtA","eGFP"
"1717","blood_774","MoCtA","eGFP"
"1718","blood_774","MoCtA","slc7a5"
"1719","blood_774","MoCtA","slc7a5"
"1720","blood_774","MoCtA","ehd3"
"1721","blood_774","MoCtA","ehd3"
"1722","blood_774","MoCtA","zgc158423"
"1723","blood_774","MoCtA","ehd2b"
"1724","blood_773","MoCtA","eGFP"
"1725","blood_773","MoCtA","ehd3"
"1726","blood_773","MoCtA","adgrl1a"
"1727","blood_771","MoCtA","slc2a1a"
"1728","blood_771","MoCtA","eGFP"
"1729","blood_771","MoCtA","eGFP"
"1730","blood_770","MoCtA","slc2a1a"
"1731","blood_770","MoCtA","eGFP"
"1732","blood_770","MoCtA","eGFP"
"1733","blood_770","MoCtA","eGFP"
"1734","blood_770","MoCtA","eGFP"
"1735","blood_770","MoCtA","eGFP"
"1736","blood_770","MoCtA","eGFP"
"1737","blood_770","MoCtA","slc7a5"
"1738","blood_770","MoCtA","slc7a5"
"1739","blood_770","MoCtA","slc7a5"
"1740","blood_770","MoCtA","ehd3"
"1741","blood_770","MoCtA","slc16a1a"
"1742","blood_770","MoCtA","slc16a1a"
"1743","blood_770","MoCtA","cldn5a"
"1744","blood_770","MoCtA","cldn5a"
"1745","blood_770","MoCtA","bcl6b"
"1746","blood_770","MoCtA","pecam1"
"1747","blood_770","MoCtA","abcb4"
"1748","blood_768","MoCtA","plvapb"
"1749","blood_768","MoCtA","eGFP"
"1750","blood_768","MoCtA","eGFP"
"1751","blood_768","MoCtA","eGFP"
"1752","blood_768","MoCtA","slc7a5"
"1753","blood_768","MoCtA","stab2"
"1754","blood_768","MoCtA","slc16a1a"
"1755","blood_768","MoCtA","slco1d1"
"1756","blood_768","MoCtA","myo1hb"
"1757","blood_766","PHBC","stab1"
"1758","blood_766","PHBC","slc2a1a"
"1759","blood_766","PHBC","slc2a1a"
"1760","blood_766","PHBC","eGFP"
"1761","blood_766","PHBC","eGFP"
"1762","blood_766","PHBC","eGFP"
"1763","blood_766","PHBC","slc7a5"
"1764","blood_766","PHBC","slc7a5"
"1765","blood_766","PHBC","slc7a5"
"1766","blood_766","PHBC","slc7a5"
"1767","blood_766","PHBC","slc7a5"
"1768","blood_766","PHBC","slc7a5"
"1769","blood_766","PHBC","prdx1"
"1770","blood_766","PHBC","prdx1"
"1771","blood_766","PHBC","prdx1"
"1772","blood_766","PHBC","prdx1"
"1773","blood_766","PHBC","aoc2"
"1774","blood_766","PHBC","slc16a1a"
"1775","blood_766","PHBC","zgc158423"
"1776","blood_766","PHBC","pdgfrb"
"1777","blood_766","PHBC","slco1c1"
"1778","blood_766","PHBC","bcl6b"
"1779","blood_766","PHBC","zic2b"
"1780","blood_766","PHBC","myo1hb"
"1781","blood_765","PHBC","slc2a1a"
"1782","blood_765","PHBC","agtr1b"
"1783","blood_765","PHBC","eGFP"
"1784","blood_765","PHBC","eGFP"
"1785","blood_765","PHBC","eGFP"
"1786","blood_765","PHBC","eGFP"
"1787","blood_765","PHBC","slc7a5"
"1788","blood_765","PHBC","slc7a5"
"1789","blood_765","PHBC","slc7a5"
"1790","blood_765","PHBC","zgc158423"
"1791","blood_765","PHBC","dll4"
"1792","blood_765","PHBC","adgrl1a"
"1793","blood_764","MoCtA","stab1"
"1794","blood_764","MoCtA","zgc158423"
"1795","blood_764","MoCtA","myo1hb"
"1796","blood_760","BA","osr2"
"1797","blood_760","BA","slc2a1a"
"1798","blood_760","BA","plvapb"
"1799","blood_760","BA","plvapb"
"1800","blood_760","BA","plvapb"
"1801","blood_760","BA","agtr1b"
"1802","blood_760","BA","spock3"
"1803","blood_760","BA","eGFP"
"1804","blood_760","BA","eGFP"
"1805","blood_760","BA","eGFP"
"1806","blood_760","BA","eGFP"
"1807","blood_760","BA","eGFP"
"1808","blood_760","BA","eGFP"
"1809","blood_760","BA","eGFP"
"1810","blood_760","BA","eGFP"
"1811","blood_760","BA","eGFP"
"1812","blood_760","BA","eGFP"
"1813","blood_760","BA","eGFP"
"1814","blood_760","BA","eGFP"
"1815","blood_760","BA","eGFP"
"1816","blood_760","BA","eGFP"
"1817","blood_760","BA","eGFP"
"1818","blood_760","BA","eGFP"
"1819","blood_760","BA","slc7a5"
"1820","blood_760","BA","slc7a5"
"1821","blood_760","BA","slc7a5"
"1822","blood_760","BA","slc7a5"
"1823","blood_760","BA","slc7a5"
"1824","blood_760","BA","prdx1"
"1825","blood_760","BA","aoc2"
"1826","blood_760","BA","aoc2"
"1827","blood_760","BA","aoc2"
"1828","blood_760","BA","aoc2"
"1829","blood_760","BA","aoc2"
"1830","blood_760","BA","slc16a1a"
"1831","blood_760","BA","slc16a1a"
"1832","blood_760","BA","zgc158423"
"1833","blood_760","BA","zgc158423"
"1834","blood_760","BA","zgc158423"
"1835","blood_760","BA","zgc158423"
"1836","blood_760","BA","pdgfrb"
"1837","blood_760","BA","cldn5a"
"1838","blood_760","BA","cxcr4b"
"1839","blood_760","BA","kdrl"
"1840","blood_760","BA","ehd2b"
"1841","blood_760","BA","ehd2b"
"1842","blood_760","BA","slco1d1"
"1843","blood_760","BA","bcl6b"
"1844","blood_760","BA","bcl6b"
"1845","blood_760","BA","bcl6b"
"1846","blood_760","BA","bcl6b"
"1847","blood_760","BA","hey1"
"1848","blood_760","BA","dab2"
"1849","blood_760","BA","pecam1"
"1850","blood_760","BA","esm1"
"1851","blood_760","BA","fgf4"
"1852","blood_760","BA","fgf4"
"1853","blood_760","BA","adgrl1a"
"1854","blood_760","BA","myo1hb"
"1855","blood_760","BA","myo1hb"
"1856","blood_758","AMsCtA","slc2a1a"
"1857","blood_758","AMsCtA","eGFP"
"1858","blood_757","PHBC","stab1"
"1859","blood_757","PHBC","slc2a1a"
"1860","blood_757","PHBC","plvapb"
"1861","blood_757","PHBC","eGFP"
"1862","blood_757","PHBC","eGFP"
"1863","blood_757","PHBC","eGFP"
"1864","blood_757","PHBC","eGFP"
"1865","blood_757","PHBC","slc7a5"
"1866","blood_757","PHBC","slc7a5"
"1867","blood_757","PHBC","slc7a5"
"1868","blood_757","PHBC","ehd3"
"1869","blood_757","PHBC","aoc2"
"1870","blood_757","PHBC","slc16a1a"
"1871","blood_757","PHBC","slc16a1a"
"1872","blood_757","PHBC","dll4"
"1873","blood_757","PHBC","kdrl"
"1874","blood_757","PHBC","kdrl"
"1875","blood_757","PHBC","ehd2b"
"1876","blood_757","PHBC","ehd2b"
"1877","blood_757","PHBC","abcb4"
"1878","blood_756","MoCtA","spock3"
"1879","blood_756","MoCtA","slc7a5"
"1880","blood_756","MoCtA","slc7a5"
"1881","blood_756","MoCtA","ehd3"
"1882","blood_755","AMsCtA","stab1"
"1883","blood_755","AMsCtA","stab1"
"1884","blood_755","AMsCtA","eGFP"
"1885","blood_755","AMsCtA","eGFP"
"1886","blood_755","AMsCtA","eGFP"
"1887","blood_755","AMsCtA","eGFP"
"1888","blood_755","AMsCtA","slc7a5"
"1889","blood_755","AMsCtA","slc7a5"
"1890","blood_755","AMsCtA","slc7a5"
"1891","blood_755","AMsCtA","slc7a5"
"1892","blood_755","AMsCtA","ehd3"
"1893","blood_755","AMsCtA","ehd3"
"1894","blood_755","AMsCtA","zgc158423"
"1895","blood_755","AMsCtA","zgc158423"
"1896","blood_755","AMsCtA","pdgfrb"
"1897","blood_755","AMsCtA","pdgfrb"
"1898","blood_755","AMsCtA","slco1c1"
"1899","blood_755","AMsCtA","slco1c1"
"1900","blood_755","AMsCtA","kdrl"
"1901","blood_755","AMsCtA","adgrl1a"
"1902","blood_755","AMsCtA","hey2"
"1903","blood_754","MoCtA","osr2"
"1904","blood_754","MoCtA","stab1"
"1905","blood_754","MoCtA","slc2a1a"
"1906","blood_754","MoCtA","plvapb"
"1907","blood_754","MoCtA","spock3"
"1908","blood_754","MoCtA","spock3"
"1909","blood_754","MoCtA","eGFP"
"1910","blood_754","MoCtA","eGFP"
"1911","blood_754","MoCtA","eGFP"
"1912","blood_754","MoCtA","eGFP"
"1913","blood_754","MoCtA","eGFP"
"1914","blood_754","MoCtA","eGFP"
"1915","blood_754","MoCtA","eGFP"
"1916","blood_754","MoCtA","eGFP"
"1917","blood_754","MoCtA","eGFP"
"1918","blood_754","MoCtA","eGFP"
"1919","blood_754","MoCtA","eGFP"
"1920","blood_754","MoCtA","slc7a5"
"1921","blood_754","MoCtA","slc7a5"
"1922","blood_754","MoCtA","slc7a5"
"1923","blood_754","MoCtA","slc7a5"
"1924","blood_754","MoCtA","ehd3"
"1925","blood_754","MoCtA","aoc2"
"1926","blood_754","MoCtA","aoc2"
"1927","blood_754","MoCtA","aoc2"
"1928","blood_754","MoCtA","slc16a1a"
"1929","blood_754","MoCtA","slc16a1a"
"1930","blood_754","MoCtA","slc16a1a"
"1931","blood_754","MoCtA","zgc158423"
"1932","blood_754","MoCtA","dll4"
"1933","blood_754","MoCtA","dll4"
"1934","blood_754","MoCtA","dll4"
"1935","blood_754","MoCtA","cldn5a"
"1936","blood_754","MoCtA","cldn5a"
"1937","blood_754","MoCtA","cldn5a"
"1938","blood_754","MoCtA","cldn5a"
"1939","blood_754","MoCtA","cxcr4b"
"1940","blood_754","MoCtA","ehd2b"
"1941","blood_754","MoCtA","ehd2b"
"1942","blood_754","MoCtA","abcc2"
"1943","blood_754","MoCtA","abcc2"
"1944","blood_754","MoCtA","abcc2"
"1945","blood_754","MoCtA","bcl6b"
"1946","blood_754","MoCtA","dab2"
"1947","blood_754","MoCtA","pecam1"
"1948","blood_754","MoCtA","abcb4"
"1949","blood_754","MoCtA","abcb4"
"1950","blood_754","MoCtA","abcb4"
"1951","blood_754","MoCtA","abcb4"
"1952","blood_754","MoCtA","adgrl1a"
"1953","blood_754","MoCtA","myo1hb"
"1954","blood_754","MoCtA","myo1hb"
"1955","blood_753","MoCtA","eGFP"
"1956","blood_753","MoCtA","slc7a5"
"1957","blood_753","MoCtA","slc16a1a"
"1958","blood_753","MoCtA","slc16a1a"
"1959","blood_753","MoCtA","dll4"
"1960","blood_753","MoCtA","adgrl1a"
"1961","blood_752","PHBC","eGFP"
"1962","blood_752","PHBC","ehd3"
"1963","blood_752","PHBC","cldn5a"
"1964","blood_752","PHBC","kdrl"
"1965","blood_752","PHBC","abcb4"
"1966","blood_751","MoCtA","sult2st1"
"1967","blood_751","MoCtA","hey1"
"1968","blood_750","AMsCtA","ehd3"
"1969","blood_750","AMsCtA","slc16a1a"
"1970","blood_750","AMsCtA","hey1"
"1971","blood_747","Other","stab1"
"1972","blood_747","Other","stab1"
"1973","blood_747","Other","eGFP"
"1974","blood_747","Other","eGFP"
"1975","blood_747","Other","eGFP"
"1976","blood_747","Other","eGFP"
"1977","blood_747","Other","eGFP"
"1978","blood_747","Other","eGFP"
"1979","blood_747","Other","eGFP"
"1980","blood_747","Other","eGFP"
"1981","blood_747","Other","eGFP"
"1982","blood_747","Other","eGFP"
"1983","blood_747","Other","eGFP"
"1984","blood_747","Other","eGFP"
"1985","blood_747","Other","slc7a5"
"1986","blood_747","Other","prdx1"
"1987","blood_747","Other","prdx1"
"1988","blood_747","Other","ehd3"
"1989","blood_747","Other","aoc2"
"1990","blood_747","Other","aoc2"
"1991","blood_747","Other","zgc158423"
"1992","blood_747","Other","zgc158423"
"1993","blood_747","Other","zgc158423"
"1994","blood_747","Other","zgc158423"
"1995","blood_747","Other","zgc158423"
"1996","blood_747","Other","zgc158423"
"1997","blood_747","Other","zgc158423"
"1998","blood_747","Other","pdgfrb"
"1999","blood_747","Other","slco1c1"
"2000","blood_747","Other","slco1c1"
"2001","blood_747","Other","dll4"
"2002","blood_747","Other","cldn5a"
"2003","blood_747","Other","cxcr4b"
"2004","blood_747","Other","kdrl"
"2005","blood_747","Other","kdrl"
"2006","blood_747","Other","slco1d1"
"2007","blood_747","Other","abcc2"
"2008","blood_747","Other","bcl6b"
"2009","blood_747","Other","abcb4"
"2010","blood_747","Other","hey2"
"2011","blood_746","MoCtA","stab1"
"2012","blood_746","MoCtA","stab1"
"2013","blood_746","MoCtA","agtr1b"
"2014","blood_746","MoCtA","spock3"
"2015","blood_746","MoCtA","eGFP"
"2016","blood_746","MoCtA","eGFP"
"2017","blood_746","MoCtA","slc7a5"
"2018","blood_746","MoCtA","slc7a5"
"2019","blood_746","MoCtA","slc7a5"
"2020","blood_746","MoCtA","slc7a5"
"2021","blood_746","MoCtA","slc7a5"
"2022","blood_746","MoCtA","slc7a5"
"2023","blood_746","MoCtA","ehd3"
"2024","blood_746","MoCtA","slc16a1a"
"2025","blood_746","MoCtA","slc16a1a"
"2026","blood_746","MoCtA","adgrl1a"
"2027","blood_745","AMsCtA","eGFP"
"2028","blood_745","AMsCtA","eGFP"
"2029","blood_745","AMsCtA","eGFP"
"2030","blood_745","AMsCtA","slc7a5"
"2031","blood_745","AMsCtA","slc16a1a"
"2032","blood_745","AMsCtA","slc16a1a"
"2033","blood_745","AMsCtA","hey1"
"2034","blood_745","AMsCtA","abcb4"
"2035","blood_745","AMsCtA","fgf4"
"2036","blood_745","AMsCtA","hey2"
"2037","blood_744","AMsCtA","spock3"
"2038","blood_744","AMsCtA","spock3"
"2039","blood_744","AMsCtA","spock3"
"2040","blood_744","AMsCtA","spock3"
"2041","blood_744","AMsCtA","eGFP"
"2042","blood_744","AMsCtA","eGFP"
"2043","blood_744","AMsCtA","eGFP"
"2044","blood_744","AMsCtA","eGFP"
"2045","blood_744","AMsCtA","eGFP"
"2046","blood_744","AMsCtA","eGFP"
"2047","blood_744","AMsCtA","slc7a5"
"2048","blood_744","AMsCtA","slc7a5"
"2049","blood_744","AMsCtA","slc7a5"
"2050","blood_744","AMsCtA","ehd3"
"2051","blood_744","AMsCtA","aoc2"
"2052","blood_744","AMsCtA","slc16a1a"
"2053","blood_744","AMsCtA","slc16a1a"
"2054","blood_744","AMsCtA","zgc158423"
"2055","blood_744","AMsCtA","zgc158423"
"2056","blood_744","AMsCtA","dll4"
"2057","blood_744","AMsCtA","cldn5a"
"2058","blood_744","AMsCtA","kdrl"
"2059","blood_744","AMsCtA","slco1d1"
"2060","blood_744","AMsCtA","hey2"
"2061","blood_743","AMsCtA","plvapb"
"2062","blood_743","AMsCtA","eGFP"
"2063","blood_743","AMsCtA","slc7a5"
"2064","blood_743","AMsCtA","slc7a5"
"2065","blood_743","AMsCtA","ehd3"
"2066","blood_743","AMsCtA","ehd3"
"2067","blood_743","AMsCtA","zgc158423"
"2068","blood_743","AMsCtA","slco1c1"
"2069","blood_743","AMsCtA","cldn5a"
"2070","blood_743","AMsCtA","cldn5a"
"2071","blood_743","AMsCtA","cldn5a"
"2072","blood_743","AMsCtA","slco1d1"
"2073","blood_743","AMsCtA","hey1"
"2074","blood_743","AMsCtA","aplnrb"
"2075","blood_743","AMsCtA","zic2b"
"2076","blood_743","AMsCtA","abcb4"
"2077","blood_743","AMsCtA","abcb4"
"2078","blood_743","AMsCtA","abcb4"
"2079","blood_742","MoCtA","eGFP"
"2080","blood_742","MoCtA","slc7a5"
"2081","blood_742","MoCtA","cldn5a"
"2082","blood_742","MoCtA","cxcr4b"
"2083","blood_742","MoCtA","cxcr4b"
"2084","blood_742","MoCtA","kdrl"
"2085","blood_742","MoCtA","ehd2b"
"2086","blood_742","MoCtA","pecam1"
"2087","blood_741","MoCtA","spock3"
"2088","blood_741","MoCtA","slc7a5"
"2089","blood_741","MoCtA","slc7a5"
"2090","blood_741","MoCtA","aoc2"
"2091","blood_741","MoCtA","zgc158423"
"2092","blood_741","MoCtA","pdgfrb"
"2093","blood_741","MoCtA","pdgfrb"
"2094","blood_741","MoCtA","pdgfrb"
"2095","blood_740","MoCtA","spock3"
"2096","blood_740","MoCtA","eGFP"
"2097","blood_740","MoCtA","slc7a5"
"2098","blood_740","MoCtA","pdgfrb"
"2099","blood_738","BA","stab1"
"2100","blood_738","BA","stab1"
"2101","blood_738","BA","spock3"
"2102","blood_738","BA","eGFP"
"2103","blood_738","BA","eGFP"
"2104","blood_738","BA","slc7a5"
"2105","blood_738","BA","slc7a5"
"2106","blood_738","BA","aoc2"
"2107","blood_738","BA","zgc158423"
"2108","blood_738","BA","zgc158423"
"2109","blood_738","BA","zgc158423"
"2110","blood_738","BA","pdgfrb"
"2111","blood_738","BA","pdgfrb"
"2112","blood_738","BA","pdgfrb"
"2113","blood_738","BA","ehd2b"
"2114","blood_738","BA","ehd2b"
"2115","blood_738","BA","ehd2b"
"2116","blood_738","BA","ehd2b"
"2117","blood_738","BA","ehd2b"
"2118","blood_738","BA","ehd2b"
"2119","blood_738","BA","zic2b"
"2120","blood_736","AMsCtA","stab1"
"2121","blood_736","AMsCtA","slc2a1a"
"2122","blood_736","AMsCtA","slc2a1a"
"2123","blood_736","AMsCtA","plvapb"
"2124","blood_736","AMsCtA","plvapb"
"2125","blood_736","AMsCtA","agtr1b"
"2126","blood_736","AMsCtA","spock3"
"2127","blood_736","AMsCtA","eGFP"
"2128","blood_736","AMsCtA","eGFP"
"2129","blood_736","AMsCtA","eGFP"
"2130","blood_736","AMsCtA","eGFP"
"2131","blood_736","AMsCtA","eGFP"
"2132","blood_736","AMsCtA","slc7a5"
"2133","blood_736","AMsCtA","slc7a5"
"2134","blood_736","AMsCtA","slc7a5"
"2135","blood_736","AMsCtA","stab2"
"2136","blood_736","AMsCtA","aoc2"
"2137","blood_736","AMsCtA","zgc158423"
"2138","blood_736","AMsCtA","slco1c1"
"2139","blood_736","AMsCtA","cldn5a"
"2140","blood_736","AMsCtA","cldn5a"
"2141","blood_736","AMsCtA","cldn5a"
"2142","blood_736","AMsCtA","bcl6b"
"2143","blood_736","AMsCtA","aplnrb"
"2144","blood_736","AMsCtA","adgrl1a"
"2145","blood_735","AMsCtA","eGFP"
"2146","blood_735","AMsCtA","slco1c1"
"2147","blood_735","AMsCtA","slco1c1"
"2148","blood_735","AMsCtA","dll4"
"2149","blood_735","AMsCtA","cldn5a"
"2150","blood_734","AMsCtA","eGFP"
"2151","blood_734","AMsCtA","eGFP"
"2152","blood_734","AMsCtA","eGFP"
"2153","blood_734","AMsCtA","ehd3"
"2154","blood_734","AMsCtA","fgf4"
"2155","blood_734","AMsCtA","myo1hb"
"2156","blood_733","AMsCtA","stab1"
"2157","blood_733","AMsCtA","slc2a1a"
"2158","blood_733","AMsCtA","spock3"
"2159","blood_733","AMsCtA","spock3"
"2160","blood_733","AMsCtA","eGFP"
"2161","blood_733","AMsCtA","eGFP"
"2162","blood_733","AMsCtA","ehd3"
"2163","blood_733","AMsCtA","dll4"
"2164","blood_733","AMsCtA","ehd2b"
"2165","blood_733","AMsCtA","slco1d1"
"2166","blood_733","AMsCtA","zic2b"
"2167","blood_733","AMsCtA","zic2b"
"2168","blood_73","CeCtA","eGFP"
"2169","blood_73","CeCtA","eGFP"
"2170","blood_73","CeCtA","slc7a5"
"2171","blood_73","CeCtA","ehd3"
"2172","blood_722","MMsCtA","eGFP"
"2173","blood_722","MMsCtA","eGFP"
"2174","blood_722","MMsCtA","eGFP"
"2175","blood_722","MMsCtA","slc7a5"
"2176","blood_722","MMsCtA","slc16a1a"
"2177","blood_722","MMsCtA","zgc158423"
"2178","blood_722","MMsCtA","zgc158423"
"2179","blood_722","MMsCtA","cldn5a"
"2180","blood_722","MMsCtA","sult2st1"
"2181","blood_720","MtA","eGFP"
"2182","blood_720","MtA","eGFP"
"2183","blood_720","MtA","eGFP"
"2184","blood_720","MtA","slc7a5"
"2185","blood_720","MtA","slc7a5"
"2186","blood_720","MtA","aoc2"
"2187","blood_720","MtA","dll4"
"2188","blood_720","MtA","cldn5a"
"2189","blood_720","MtA","cldn5a"
"2190","blood_720","MtA","abcc2"
"2191","blood_720","MtA","bcl6b"
"2192","blood_720","MtA","fgf4"
"2193","blood_72","CeCtA","stab1"
"2194","blood_72","CeCtA","slc2a1a"
"2195","blood_72","CeCtA","eGFP"
"2196","blood_72","CeCtA","eGFP"
"2197","blood_72","CeCtA","dll4"
"2198","blood_72","CeCtA","ehd2b"
"2199","blood_716","PMsCtA","eGFP"
"2200","blood_716","PMsCtA","cldn5a"
"2201","blood_714","PMsCtA","osr2"
"2202","blood_714","PMsCtA","stab1"
"2203","blood_714","PMsCtA","spock3"
"2204","blood_714","PMsCtA","eGFP"
"2205","blood_714","PMsCtA","eGFP"
"2206","blood_714","PMsCtA","eGFP"
"2207","blood_714","PMsCtA","slc7a5"
"2208","blood_714","PMsCtA","slc7a5"
"2209","blood_714","PMsCtA","slc16a1a"
"2210","blood_714","PMsCtA","slc16a1a"
"2211","blood_714","PMsCtA","ehd2b"
"2212","blood_714","PMsCtA","myo1hb"
"2213","blood_713","CeCtA","eGFP"
"2214","blood_710","CeCtA","eGFP"
"2215","blood_710","CeCtA","slc16a1a"
"2216","blood_710","CeCtA","abcb4"
"2217","blood_705","MMoCtA","stab1"
"2218","blood_705","MMoCtA","stab1"
"2219","blood_705","MMoCtA","stab1"
"2220","blood_705","MMoCtA","slc2a1a"
"2221","blood_705","MMoCtA","spock3"
"2222","blood_705","MMoCtA","eGFP"
"2223","blood_705","MMoCtA","eGFP"
"2224","blood_705","MMoCtA","eGFP"
"2225","blood_705","MMoCtA","eGFP"
"2226","blood_705","MMoCtA","eGFP"
"2227","blood_705","MMoCtA","slc7a5"
"2228","blood_705","MMoCtA","slc7a5"
"2229","blood_705","MMoCtA","slc7a5"
"2230","blood_705","MMoCtA","slc7a5"
"2231","blood_705","MMoCtA","slc7a5"
"2232","blood_705","MMoCtA","stab2"
"2233","blood_705","MMoCtA","stab2"
"2234","blood_705","MMoCtA","prdx1"
"2235","blood_705","MMoCtA","slc16a1a"
"2236","blood_705","MMoCtA","zgc158423"
"2237","blood_705","MMoCtA","pdgfrb"
"2238","blood_705","MMoCtA","pdgfrb"
"2239","blood_705","MMoCtA","dll4"
"2240","blood_705","MMoCtA","dll4"
"2241","blood_705","MMoCtA","dll4"
"2242","blood_705","MMoCtA","dll4"
"2243","blood_705","MMoCtA","cldn5a"
"2244","blood_705","MMoCtA","cldn5a"
"2245","blood_705","MMoCtA","kdrl"
"2246","blood_705","MMoCtA","kdrl"
"2247","blood_705","MMoCtA","sult2st1"
"2248","blood_705","MMoCtA","sult2st1"
"2249","blood_705","MMoCtA","ehd2b"
"2250","blood_705","MMoCtA","slco1d1"
"2251","blood_705","MMoCtA","slco1d1"
"2252","blood_705","MMoCtA","slco1d1"
"2253","blood_705","MMoCtA","slco1d1"
"2254","blood_705","MMoCtA","bcl6b"
"2255","blood_705","MMoCtA","bcl6b"
"2256","blood_705","MMoCtA","bcl6b"
"2257","blood_705","MMoCtA","bcl6b"
"2258","blood_705","MMoCtA","bcl6b"
"2259","blood_705","MMoCtA","bcl6b"
"2260","blood_705","MMoCtA","bcl6b"
"2261","blood_705","MMoCtA","zic2b"
"2262","blood_705","MMoCtA","zic2b"
"2263","blood_705","MMoCtA","abcg2a"
"2264","blood_705","MMoCtA","abcg2a"
"2265","blood_705","MMoCtA","fgf4"
