"","region_id","region_name","feature_name"
"4225","blood_158","MoCtA","dll4"
"4226","blood_158","MoCtA","slco1d1"
"4227","blood_158","MoCtA","abcg2a"
"4228","blood_159","CeCtA","eGFP"
"4229","blood_160","Trunk","cldn5a"
"4230","blood_160","Trunk","eGFP"
"4231","blood_160","Trunk","eGFP"
"4232","blood_160","Trunk","eGFP"
"4233","blood_160","Trunk","slc7a5"
"4234","blood_160","Trunk","zgc:158423"
"4235","blood_160","Trunk","zgc:158423"
"4236","blood_160","Trunk","abcb4"
"4237","blood_160","Trunk","pecam1"
"4238","blood_161","Trunk","slco1c1"
"4239","blood_162","PMsCtA","eGFP"
"4240","blood_162","PMsCtA","slc7a5"
"4241","blood_162","PMsCtA","stab1"
"4242","blood_162","PMsCtA","abcc2"
"4243","blood_162","PMsCtA","bcl6b"
"4244","blood_162","PMsCtA","bcl6b"
"4245","blood_162","PMsCtA","bcl6b"
"4246","blood_162","PMsCtA","bcl6b"
"4247","blood_162","PMsCtA","kdrl"
"4248","blood_163","Trunk","ehd3"
"4249","blood_164","CeCtA","aoc2"
"4250","blood_164","CeCtA","slc7a5"
"4251","blood_164","CeCtA","dll4"
"4252","blood_164","CeCtA","prdx1"
"4253","blood_164","CeCtA","kdrl"
"4254","blood_165","BA","eGFP"
"4255","blood_165","BA","stab2"
"4256","blood_165","BA","ehd3"
"4257","blood_165","BA","slc16a1a"
"4258","blood_165","BA","slco1d1"
"4259","blood_165","BA","esm1"
"4260","blood_165","BA","kdrl"
"4261","blood_165","BA","plvapb"
"4262","blood_167","CeCtA","cldn5a"
"4263","blood_167","CeCtA","spock3"
"4264","blood_167","CeCtA","slc2a1a"
"4265","blood_167","CeCtA","slc7a5"
"4266","blood_167","CeCtA","zgc:158423"
"4267","blood_167","CeCtA","dll4"
"4268","blood_167","CeCtA","dll4"
"4269","blood_167","CeCtA","hey2"
"4270","blood_167","CeCtA","ehd3"
"4271","blood_167","CeCtA","slco1c1"
"4272","blood_167","CeCtA","dab2"
"4273","blood_167","CeCtA","plvapb"
"4274","blood_167","CeCtA","cxcr4b"
"4275","blood_167","CeCtA","cxcr4b"
"4276","blood_168","MoCtA","dll4"
"4277","blood_169","PMBC","cldn5a"
"4278","blood_169","PMBC","hey1"
"4279","blood_169","PMBC","aoc2"
"4280","blood_169","PMBC","aoc2"
"4281","blood_169","PMBC","slc2a1a"
"4282","blood_169","PMBC","eGFP"
"4283","blood_169","PMBC","ehd2b"
"4284","blood_169","PMBC","ehd2b"
"4285","blood_169","PMBC","slc7a5"
"4286","blood_169","PMBC","slc7a5"
"4287","blood_169","PMBC","slc7a5"
"4288","blood_169","PMBC","slc7a5"
"4289","blood_169","PMBC","slc7a5"
"4290","blood_169","PMBC","slc7a5"
"4291","blood_169","PMBC","zgc:158423"
"4292","blood_169","PMBC","zgc:158423"
"4293","blood_169","PMBC","zgc:158423"
"4294","blood_169","PMBC","zgc:158423"
"4295","blood_169","PMBC","zgc:158423"
"4296","blood_169","PMBC","stab1"
"4297","blood_169","PMBC","stab1"
"4298","blood_169","PMBC","stab1"
"4299","blood_169","PMBC","slc16a1a"
"4300","blood_169","PMBC","slc16a1a"
"4301","blood_169","PMBC","slc16a1a"
"4302","blood_169","PMBC","slc16a1a"
"4303","blood_169","PMBC","slc16a1a"
"4304","blood_169","PMBC","slc16a1a"
"4305","blood_169","PMBC","slco1d1"
"4306","blood_169","PMBC","slco1d1"
"4307","blood_169","PMBC","bcl6b"
"4308","blood_169","PMBC","aplnrb"
"4309","blood_169","PMBC","sult2st1"
"4310","blood_169","PMBC","sult2st1"
"4311","blood_170","PMsCtA","zgc:158423"
"4312","blood_170","PMsCtA","stab1"
"4313","blood_170","PMsCtA","slco1d1"
"4314","blood_170","PMsCtA","pecam1"
"4315","blood_170","PMsCtA","kdrl"
"4316","blood_170","PMsCtA","dab2"
"4317","blood_170","PMsCtA","plvapb"
"4318","blood_170","PMsCtA","cxcr4b"
"4319","blood_171","MoCtA","slc7a5"
"4320","blood_171","MoCtA","dll4"
"4321","blood_171","MoCtA","zic2b"
"4322","blood_171","MoCtA","slc16a1a"
"4323","blood_172","PHBC","slc2a1a"
"4324","blood_172","PHBC","eGFP"
"4325","blood_172","PHBC","slc7a5"
"4326","blood_172","PHBC","dll4"
"4327","blood_173","PHBC","aoc2"
"4328","blood_173","PHBC","slc2a1a"
"4329","blood_173","PHBC","slc2a1a"
"4330","blood_173","PHBC","slc2a1a"
"4331","blood_173","PHBC","eGFP"
"4332","blood_173","PHBC","ehd2b"
"4333","blood_173","PHBC","slc7a5"
"4334","blood_173","PHBC","slc7a5"
"4335","blood_173","PHBC","slc7a5"
"4336","blood_173","PHBC","slc7a5"
"4337","blood_173","PHBC","zgc:158423"
"4338","blood_173","PHBC","zgc:158423"
"4339","blood_173","PHBC","stab2"
"4340","blood_173","PHBC","prdx1"
"4341","blood_173","PHBC","slco1d1"
"4342","blood_173","PHBC","abcc2"
"4343","blood_173","PHBC","fgf4"
"4344","blood_173","PHBC","plvapb"
"4345","blood_174","PMBC","cldn5a"
"4346","blood_174","PMBC","spock3"
"4347","blood_174","PMBC","hey1"
"4348","blood_174","PMBC","eGFP"
"4349","blood_174","PMBC","slc7a5"
"4350","blood_174","PMBC","slc7a5"
"4351","blood_174","PMBC","slc7a5"
"4352","blood_174","PMBC","slc7a5"
"4353","blood_174","PMBC","slc7a5"
"4354","blood_174","PMBC","slc7a5"
"4355","blood_174","PMBC","slc7a5"
"4356","blood_174","PMBC","slc7a5"
"4357","blood_174","PMBC","zgc:158423"
"4358","blood_174","PMBC","zgc:158423"
"4359","blood_174","PMBC","zgc:158423"
"4360","blood_174","PMBC","ehd3"
"4361","blood_174","PMBC","slc16a1a"
"4362","blood_174","PMBC","slc16a1a"
"4363","blood_174","PMBC","slc16a1a"
"4364","blood_174","PMBC","lypd6"
"4365","blood_174","PMBC","lypd6"
"4366","blood_174","PMBC","lypd6"
"4367","blood_174","PMBC","bcl6b"
"4368","blood_174","PMBC","dab2"
"4369","blood_174","PMBC","sult2st1"
"4370","blood_174","PMBC","agtr1b"
"4371","blood_174","PMBC","cxcr4b"
"4372","blood_175","MtA","slc7a5"
"4373","blood_175","MtA","dll4"
"4374","blood_175","MtA","dll4"
"4375","blood_175","MtA","slc16a1a"
"4376","blood_175","MtA","slc16a1a"
"4377","blood_176","dorsal","slc7a5"
"4378","blood_177","dorsal","cldn5a"
"4379","blood_177","dorsal","spock3"
"4380","blood_177","dorsal","slc16a1a"
"4381","blood_177","dorsal","slc16a1a"
"4382","blood_178","PMsCtA","slc7a5"
"4383","blood_178","PMsCtA","stab1"
"4384","blood_178","PMsCtA","slc16a1a"
"4385","blood_179","PMBC","slc7a5"
"4386","blood_180","PMBC","spock3"
"4387","blood_180","PMBC","slc7a5"
"4388","blood_180","PMBC","stab1"
"4389","blood_180","PMBC","prdx1"
"4390","blood_180","PMBC","ehd3"
"4391","blood_180","PMBC","slc16a1a"
"4392","blood_182","dorsal","hey1"
"4393","blood_182","dorsal","dll4"
"4394","blood_182","dorsal","prdx1"
"4395","blood_182","dorsal","prdx1"
"4396","blood_182","dorsal","prdx1"
"4397","blood_182","dorsal","ehd3"
"4398","blood_182","dorsal","ehd3"
"4399","blood_182","dorsal","slc16a1a"
"4400","blood_182","dorsal","slc16a1a"
"4401","blood_182","dorsal","osr2"
"4402","blood_432","PMBC","slc7a5"
"4403","blood_432","PMBC","slc7a5"
"4404","blood_432","PMBC","slc7a5"
"4405","blood_432","PMBC","slc7a5"
"4406","blood_432","PMBC","slc7a5"
"4407","blood_432","PMBC","dll4"
"4408","blood_432","PMBC","slc16a1a"
"4409","blood_437","PMBC","slc7a5"
"4410","blood_437","PMBC","slc7a5"
"4411","blood_437","PMBC","slc7a5"
"4412","blood_437","PMBC","slc7a5"
"4413","blood_437","PMBC","zgc:158423"
"4414","blood_437","PMBC","zgc:158423"
"4415","blood_451","PMBC","slc7a5"
"4416","blood_459","PMBC","slc7a5"
"4417","blood_459","PMBC","slc7a5"
"4418","blood_459","PMBC","slc7a5"
"4419","blood_459","PMBC","slc7a5"
"4420","blood_459","PMBC","slc7a5"
"4421","blood_459","PMBC","slc7a5"
"4422","blood_459","PMBC","slc7a5"
"4423","blood_459","PMBC","slc7a5"
"4424","blood_459","PMBC","slc7a5"
"4425","blood_459","PMBC","zgc:158423"
"4426","blood_459","PMBC","zgc:158423"
"4427","blood_459","PMBC","dll4"
"4428","blood_459","PMBC","dll4"
"4429","blood_459","PMBC","stab1"
"4430","blood_459","PMBC","stab1"
"4431","blood_459","PMBC","stab1"
"4432","blood_459","PMBC","ehd3"
"4433","blood_459","PMBC","ehd3"
"4434","blood_459","PMBC","cxcr4b"
"4435","blood_461","dorsal","slc7a5"
"4436","blood_473","dorsal","slc7a5"
"4437","blood_473","dorsal","slc7a5"
"4438","blood_473","dorsal","stab1"
"4439","blood_473","dorsal","slc16a1a"
"4440","blood_473","dorsal","abcc2"
"4441","blood_481","dorsal","cldn5a"
"4442","blood_481","dorsal","spock3"
"4443","blood_481","dorsal","spock3"
"4444","blood_481","dorsal","aoc2"
"4445","blood_481","dorsal","aoc2"
"4446","blood_481","dorsal","aoc2"
"4447","blood_481","dorsal","eGFP"
"4448","blood_481","dorsal","eGFP"
"4449","blood_481","dorsal","ehd2b"
"4450","blood_481","dorsal","ehd2b"
"4451","blood_481","dorsal","ehd2b"
"4452","blood_481","dorsal","ehd2b"
"4453","blood_481","dorsal","ehd2b"
"4454","blood_481","dorsal","ehd2b"
"4455","blood_481","dorsal","ehd2b"
"4456","blood_481","dorsal","slc7a5"
"4457","blood_481","dorsal","slc7a5"
"4458","blood_481","dorsal","slc7a5"
"4459","blood_481","dorsal","slc7a5"
"4460","blood_481","dorsal","slc7a5"
"4461","blood_481","dorsal","slc7a5"
"4462","blood_481","dorsal","slc7a5"
"4463","blood_481","dorsal","slc7a5"
"4464","blood_481","dorsal","slc7a5"
"4465","blood_481","dorsal","zgc:158423"
"4466","blood_481","dorsal","zgc:158423"
"4467","blood_481","dorsal","zgc:158423"
"4468","blood_481","dorsal","zgc:158423"
"4469","blood_481","dorsal","stab2"
"4470","blood_481","dorsal","dll4"
"4471","blood_481","dorsal","stab1"
"4472","blood_481","dorsal","stab1"
"4473","blood_481","dorsal","ehd3"
"4474","blood_481","dorsal","ehd3"
"4475","blood_481","dorsal","ehd3"
"4476","blood_481","dorsal","ehd3"
"4477","blood_481","dorsal","ehd3"
"4478","blood_481","dorsal","ehd3"
"4479","blood_481","dorsal","slc16a1a"
"4480","blood_481","dorsal","slc16a1a"
"4481","blood_481","dorsal","slc16a1a"
"4482","blood_481","dorsal","pdgfrb"
"4483","blood_481","dorsal","pdgfrb"
"4484","blood_481","dorsal","lypd6"
"4485","blood_481","dorsal","lypd6"
"4486","blood_481","dorsal","slco1d1"
"4487","blood_481","dorsal","slco1d1"
"4488","blood_481","dorsal","slco1d1"
"4489","blood_481","dorsal","osr2"
"4490","blood_481","dorsal","osr2"
"4491","blood_481","dorsal","bcl6b"
"4492","blood_481","dorsal","bcl6b"
"4493","blood_481","dorsal","slco1c1"
"4494","blood_481","dorsal","slco1c1"
"4495","blood_481","dorsal","agtr1b"
"4496","blood_482","PrV","cldn5a"
"4497","blood_482","PrV","cldn5a"
"4498","blood_482","PrV","cldn5a"
"4499","blood_482","PrV","cldn5a"
"4500","blood_482","PrV","cldn5a"
"4501","blood_482","PrV","cldn5a"
"4502","blood_482","PrV","cldn5a"
"4503","blood_482","PrV","spock3"
"4504","blood_482","PrV","spock3"
"4505","blood_482","PrV","spock3"
"4506","blood_482","PrV","ehd2b"
"4507","blood_482","PrV","ehd2b"
"4508","blood_482","PrV","slc7a5"
"4509","blood_482","PrV","slc7a5"
"4510","blood_482","PrV","slc7a5"
"4511","blood_482","PrV","slc7a5"
"4512","blood_482","PrV","slc7a5"
"4513","blood_482","PrV","zgc:158423"
"4514","blood_482","PrV","stab1"
"4515","blood_482","PrV","zic2b"
"4516","blood_482","PrV","zic2b"
"4517","blood_482","PrV","zic2b"
"4518","blood_482","PrV","zic2b"
"4519","blood_482","PrV","zic2b"
"4520","blood_482","PrV","zic2b"
"4521","blood_482","PrV","zic2b"
"4522","blood_482","PrV","zic2b"
"4523","blood_482","PrV","ehd3"
"4524","blood_482","PrV","ehd3"
"4525","blood_482","PrV","ehd3"
"4526","blood_482","PrV","ehd3"
"4527","blood_482","PrV","ehd3"
"4528","blood_482","PrV","ehd3"
"4529","blood_482","PrV","ehd3"
"4530","blood_482","PrV","ehd3"
"4531","blood_482","PrV","ehd3"
"4532","blood_482","PrV","slc16a1a"
"4533","blood_482","PrV","lypd6"
"4534","blood_482","PrV","lypd6"
"4535","blood_482","PrV","lypd6"
"4536","blood_482","PrV","slco1d1"
"4537","blood_482","PrV","abcc2"
"4538","blood_482","PrV","abcc2"
"4539","blood_482","PrV","aplnrb"
"4540","blood_487","MtA","spock3"
"4541","blood_487","MtA","eGFP"
"4542","blood_487","MtA","eGFP"
"4543","blood_487","MtA","zgc:158423"
"4544","blood_487","MtA","pdgfrb"
"4545","blood_487","MtA","slco1c1"
"4546","blood_487","MtA","pecam1"
"4547","blood_506","CeCtA","dll4"
"4548","blood_506","CeCtA","ehd3"
"4549","blood_506","CeCtA","ehd3"
"4550","blood_506","CeCtA","lypd6"
"4551","blood_506","CeCtA","abcg2a"
"4552","blood_506","CeCtA","aplnrb"
"4553","blood_507","PMsCtA","eGFP"
"4554","blood_507","PMsCtA","eGFP"
"4555","blood_507","PMsCtA","eGFP"
"4556","blood_507","PMsCtA","slc7a5"
"4557","blood_507","PMsCtA","slc7a5"
"4558","blood_507","PMsCtA","ehd3"
"4559","blood_507","PMsCtA","lypd6"
"4560","blood_507","PMsCtA","lypd6"
"4561","blood_507","PMsCtA","abcc2"
"4562","blood_507","PMsCtA","pecam1"
"4563","blood_507","PMsCtA","cxcr4b"
"4564","blood_507","PMsCtA","cxcr4b"
"4565","blood_507","PMsCtA","cxcr4b"
"4566","blood_507","PMsCtA","myo1hb"
"4567","blood_508","PMsCtA","ehd3"
"4568","blood_510","MMsCtA","cldn5a"
"4569","blood_510","MMsCtA","spock3"
"4570","blood_510","MMsCtA","aoc2"
"4571","blood_510","MMsCtA","slc2a1a"
"4572","blood_510","MMsCtA","eGFP"
"4573","blood_510","MMsCtA","eGFP"
"4574","blood_510","MMsCtA","eGFP"
"4575","blood_510","MMsCtA","eGFP"
"4576","blood_510","MMsCtA","eGFP"
"4577","blood_510","MMsCtA","eGFP"
"4578","blood_510","MMsCtA","eGFP"
"4579","blood_510","MMsCtA","eGFP"
"4580","blood_510","MMsCtA","eGFP"
"4581","blood_510","MMsCtA","eGFP"
"4582","blood_510","MMsCtA","slc7a5"
"4583","blood_510","MMsCtA","slc7a5"
"4584","blood_510","MMsCtA","slc7a5"
"4585","blood_510","MMsCtA","slc7a5"
"4586","blood_510","MMsCtA","slc7a5"
"4587","blood_510","MMsCtA","slc7a5"
"4588","blood_510","MMsCtA","slc7a5"
"4589","blood_510","MMsCtA","zgc:158423"
"4590","blood_510","MMsCtA","zgc:158423"
"4591","blood_510","MMsCtA","zgc:158423"
"4592","blood_510","MMsCtA","zgc:158423"
"4593","blood_510","MMsCtA","zgc:158423"
"4594","blood_510","MMsCtA","stab2"
"4595","blood_510","MMsCtA","dll4"
"4596","blood_510","MMsCtA","dll4"
"4597","blood_510","MMsCtA","dll4"
"4598","blood_510","MMsCtA","dll4"
"4599","blood_510","MMsCtA","stab1"
"4600","blood_510","MMsCtA","slc16a1a"
"4601","blood_510","MMsCtA","lypd6"
"4602","blood_510","MMsCtA","lypd6"
"4603","blood_510","MMsCtA","slco1d1"
"4604","blood_510","MMsCtA","bcl6b"
"4605","blood_510","MMsCtA","bcl6b"
"4606","blood_510","MMsCtA","slco1c1"
"4607","blood_510","MMsCtA","slco1c1"
"4608","blood_510","MMsCtA","slco1c1"
"4609","blood_510","MMsCtA","pecam1"
"4610","blood_510","MMsCtA","pecam1"
"4611","blood_510","MMsCtA","dab2"
"4612","blood_510","MMsCtA","agtr1b"
"4613","blood_510","MMsCtA","agtr1b"
"4614","blood_510","MMsCtA","myo1hb"
"4615","blood_510","MMsCtA","myo1hb"
"4616","blood_511","PMsCtA","cldn5a"
"4617","blood_511","PMsCtA","cldn5a"
"4618","blood_511","PMsCtA","slc7a5"
"4619","blood_511","PMsCtA","slc7a5"
"4620","blood_511","PMsCtA","zgc:158423"
"4621","blood_511","PMsCtA","dll4"
"4622","blood_511","PMsCtA","lypd6"
"4623","blood_511","PMsCtA","slco1d1"
"4624","blood_511","PMsCtA","abcc2"
"4625","blood_511","PMsCtA","pecam1"
"4626","blood_511","PMsCtA","pecam1"
"4627","blood_511","PMsCtA","dab2"
"4628","blood_519","CeCtA","slc7a5"
"4629","blood_519","CeCtA","dll4"
"4630","blood_519","CeCtA","lypd6"
"4631","blood_519","CeCtA","osr2"
"4632","blood_519","CeCtA","agtr1b"
"4633","blood_519","CeCtA","myo1hb"
"4634","blood_526","PMsCtA","spock3"
"4635","blood_526","PMsCtA","spock3"
"4636","blood_526","PMsCtA","slc7a5"
"4637","blood_526","PMsCtA","dll4"
"4638","blood_526","PMsCtA","stab1"
"4639","blood_526","PMsCtA","ehd3"
"4640","blood_526","PMsCtA","ehd3"
"4641","blood_526","PMsCtA","slc16a1a"
"4642","blood_526","PMsCtA","pdgfrb"
"4643","blood_542","MoCtA","cldn5a"
"4644","blood_542","MoCtA","zgc:158423"
"4645","blood_542","MoCtA","dll4"
"4646","blood_542","MoCtA","lypd6"
"4647","blood_542","MoCtA","abcc2"
"4648","blood_542","MoCtA","agtr1b"
"4649","blood_545","CeCtA","slco1d1"
"4650","blood_545","CeCtA","slco1d1"
"4651","blood_545","CeCtA","pecam1"
"4652","blood_549","PMsCtA","cldn5a"
"4653","blood_549","PMsCtA","spock3"
"4654","blood_549","PMsCtA","eGFP"
"4655","blood_549","PMsCtA","slc7a5"
"4656","blood_549","PMsCtA","slc7a5"
"4657","blood_549","PMsCtA","slc7a5"
"4658","blood_549","PMsCtA","stab2"
"4659","blood_549","PMsCtA","stab2"
"4660","blood_549","PMsCtA","dll4"
"4661","blood_549","PMsCtA","dll4"
"4662","blood_549","PMsCtA","stab1"
"4663","blood_549","PMsCtA","zic2b"
"4664","blood_549","PMsCtA","slc16a1a"
"4665","blood_549","PMsCtA","lypd6"
"4666","blood_549","PMsCtA","abcc2"
"4667","blood_549","PMsCtA","abcc2"
"4668","blood_549","PMsCtA","osr2"
"4669","blood_549","PMsCtA","osr2"
"4670","blood_549","PMsCtA","abcg2a"
"4671","blood_549","PMsCtA","bcl6b"
"4672","blood_549","PMsCtA","bcl6b"
"4673","blood_549","PMsCtA","slco1c1"
"4674","blood_549","PMsCtA","fgf4"
"4675","blood_549","PMsCtA","fgf4"
"4676","blood_549","PMsCtA","fgf4"
"4677","blood_549","PMsCtA","pecam1"
"4678","blood_549","PMsCtA","aplnrb"
"4679","blood_549","PMsCtA","dab2"
"4680","blood_549","PMsCtA","plvapb"
"4681","blood_549","PMsCtA","myo1hb"
"4682","blood_550","MoCtA","eGFP"
"4683","blood_550","MoCtA","dll4"
"4684","blood_550","MoCtA","stab1"
"4685","blood_550","MoCtA","ehd3"
"4686","blood_550","MoCtA","ehd3"
"4687","blood_550","MoCtA","slc16a1a"
"4688","blood_550","MoCtA","slc16a1a"
"4689","blood_550","MoCtA","slco1d1"
"4690","blood_550","MoCtA","cxcr4b"
"4691","blood_550","MoCtA","cxcr4b"
"4692","blood_550","MoCtA","myo1hb"
"4693","blood_555","MoCtA","cldn5a"
"4694","blood_555","MoCtA","spock3"
"4695","blood_555","MoCtA","spock3"
"4696","blood_555","MoCtA","slco1d1"
"4697","blood_556","PMsCtA","cldn5a"
"4698","blood_556","PMsCtA","cldn5a"
"4699","blood_556","PMsCtA","spock3"
"4700","blood_556","PMsCtA","spock3"
"4701","blood_556","PMsCtA","dll4"
"4702","blood_556","PMsCtA","dll4"
"4703","blood_556","PMsCtA","hey2"
"4704","blood_556","PMsCtA","pdgfrb"
"4705","blood_556","PMsCtA","slco1d1"
"4706","blood_556","PMsCtA","slco1d1"
"4707","blood_556","PMsCtA","abcc2"
"4708","blood_556","PMsCtA","slco1c1"
"4709","blood_556","PMsCtA","slco1c1"
"4710","blood_556","PMsCtA","kdrl"
"4711","blood_556","PMsCtA","agtr1b"
"4712","blood_556","PMsCtA","plvapb"
"4713","blood_556","PMsCtA","cxcr4b"
"4714","blood_556","PMsCtA","cxcr4b"
"4715","blood_556","PMsCtA","myo1hb"
"4716","blood_556","PMsCtA","myo1hb"
"4717","blood_557","PHBC","eGFP"
"4718","blood_557","PHBC","eGFP"
"4719","blood_557","PHBC","eGFP"
"4720","blood_557","PHBC","eGFP"
"4721","blood_557","PHBC","eGFP"
"4722","blood_557","PHBC","stab1"
"4723","blood_557","PHBC","slc16a1a"
"4724","blood_557","PHBC","slc16a1a"
"4725","blood_557","PHBC","lypd6"
"4726","blood_557","PHBC","slco1d1"
"4727","blood_557","PHBC","bcl6b"
"4728","blood_557","PHBC","pecam1"
"4729","blood_557","PHBC","dab2"
"4730","blood_563","CeCtA","eGFP"
"4731","blood_563","CeCtA","stab2"
"4732","blood_563","CeCtA","stab1"
"4733","blood_563","CeCtA","prdx1"
"4734","blood_563","CeCtA","ehd3"
"4735","blood_563","CeCtA","osr2"
"4736","blood_563","CeCtA","aplnrb"
"4737","blood_563","CeCtA","kdrl"
"4738","blood_563","CeCtA","myo1hb"
"4739","blood_563","CeCtA","myo1hb"
"4740","blood_568","MMsCtA","cldn5a"
"4741","blood_568","MMsCtA","cldn5a"
"4742","blood_568","MMsCtA","cldn5a"
"4743","blood_568","MMsCtA","cldn5a"
"4744","blood_568","MMsCtA","cldn5a"
"4745","blood_568","MMsCtA","cldn5a"
"4746","blood_568","MMsCtA","cldn5a"
"4747","blood_568","MMsCtA","spock3"
"4748","blood_568","MMsCtA","spock3"
"4749","blood_568","MMsCtA","hey1"
"4750","blood_568","MMsCtA","hey1"
"4751","blood_568","MMsCtA","aoc2"
"4752","blood_568","MMsCtA","aoc2"
"4753","blood_568","MMsCtA","slc2a1a"
"4754","blood_568","MMsCtA","eGFP"
"4755","blood_568","MMsCtA","eGFP"
"4756","blood_568","MMsCtA","eGFP"
"4757","blood_568","MMsCtA","eGFP"
"4758","blood_568","MMsCtA","eGFP"
"4759","blood_568","MMsCtA","eGFP"
"4760","blood_568","MMsCtA","eGFP"
"4761","blood_568","MMsCtA","eGFP"
"4762","blood_568","MMsCtA","eGFP"
"4763","blood_568","MMsCtA","eGFP"
"4764","blood_568","MMsCtA","eGFP"
"4765","blood_568","MMsCtA","eGFP"
"4766","blood_568","MMsCtA","eGFP"
"4767","blood_568","MMsCtA","eGFP"
"4768","blood_568","MMsCtA","eGFP"
"4769","blood_568","MMsCtA","slc7a5"
"4770","blood_568","MMsCtA","slc7a5"
"4771","blood_568","MMsCtA","slc7a5"
"4772","blood_568","MMsCtA","slc7a5"
"4773","blood_568","MMsCtA","slc7a5"
"4774","blood_568","MMsCtA","zgc:158423"
"4775","blood_568","MMsCtA","zgc:158423"
"4776","blood_568","MMsCtA","zgc:158423"
"4777","blood_568","MMsCtA","zgc:158423"
"4778","blood_568","MMsCtA","zgc:158423"
"4779","blood_568","MMsCtA","zgc:158423"
"4780","blood_568","MMsCtA","stab2"
"4781","blood_568","MMsCtA","dll4"
"4782","blood_568","MMsCtA","dll4"
"4783","blood_568","MMsCtA","stab1"
"4784","blood_568","MMsCtA","stab1"
"4785","blood_568","MMsCtA","stab1"
"4786","blood_568","MMsCtA","ehd3"
"4787","blood_568","MMsCtA","slc16a1a"
"4788","blood_568","MMsCtA","slc16a1a"
"4789","blood_568","MMsCtA","slc16a1a"
"4790","blood_568","MMsCtA","slc16a1a"
"4791","blood_568","MMsCtA","slc16a1a"
"4792","blood_568","MMsCtA","slc16a1a"
"4793","blood_568","MMsCtA","slco1d1"
"4794","blood_568","MMsCtA","esm1"
"4795","blood_568","MMsCtA","osr2"
"4796","blood_568","MMsCtA","abcg2a"
"4797","blood_568","MMsCtA","abcg2a"
"4798","blood_568","MMsCtA","bcl6b"
"4799","blood_568","MMsCtA","slco1c1"
"4800","blood_568","MMsCtA","fgf4"
"4801","blood_568","MMsCtA","pecam1"
"4802","blood_568","MMsCtA","pecam1"
"4803","blood_568","MMsCtA","kdrl"
"4804","blood_568","MMsCtA","sult2st1"
"4805","blood_568","MMsCtA","cxcr4b"
"4806","blood_568","MMsCtA","myo1hb"
"4807","blood_568","MMsCtA","myo1hb"
"4808","blood_571","MoCtA","eGFP"
"4809","blood_571","MoCtA","eGFP"
"4810","blood_571","MoCtA","slc7a5"
"4811","blood_571","MoCtA","slc7a5"
"4812","blood_571","MoCtA","zgc:158423"
"4813","blood_571","MoCtA","zgc:158423"
"4814","blood_571","MoCtA","lypd6"
"4815","blood_571","MoCtA","bcl6b"
"4816","blood_571","MoCtA","pecam1"
"4817","blood_571","MoCtA","pecam1"
"4818","blood_573","MMsCtA","stab1"
"4819","blood_575","MoCtA","eGFP"
"4820","blood_575","MoCtA","zgc:158423"
"4821","blood_575","MoCtA","dll4"
"4822","blood_575","MoCtA","prdx1"
"4823","blood_575","MoCtA","lypd6"
"4824","blood_575","MoCtA","abcc2"
"4825","blood_575","MoCtA","pecam1"
"4826","blood_575","MoCtA","cxcr4b"
"4827","blood_576","MMsCtA","cldn5a"
"4828","blood_576","MMsCtA","cldn5a"
"4829","blood_576","MMsCtA","slc2a1a"
"4830","blood_576","MMsCtA","eGFP"
"4831","blood_576","MMsCtA","eGFP"
"4832","blood_576","MMsCtA","eGFP"
"4833","blood_576","MMsCtA","eGFP"
"4834","blood_576","MMsCtA","eGFP"
"4835","blood_576","MMsCtA","eGFP"
"4836","blood_576","MMsCtA","eGFP"
"4837","blood_576","MMsCtA","eGFP"
"4838","blood_576","MMsCtA","slc7a5"
"4839","blood_576","MMsCtA","slc7a5"
"4840","blood_576","MMsCtA","slc7a5"
"4841","blood_576","MMsCtA","slc7a5"
"4842","blood_576","MMsCtA","slc7a5"
"4843","blood_576","MMsCtA","stab2"
"4844","blood_576","MMsCtA","dll4"
"4845","blood_576","MMsCtA","dll4"
"4846","blood_576","MMsCtA","dll4"
"4847","blood_576","MMsCtA","stab1"
"4848","blood_576","MMsCtA","stab1"
"4849","blood_576","MMsCtA","stab1"
"4850","blood_576","MMsCtA","ehd3"
"4851","blood_576","MMsCtA","ehd3"
"4852","blood_576","MMsCtA","ehd3"
"4853","blood_576","MMsCtA","slc16a1a"
"4854","blood_576","MMsCtA","pdgfrb"
"4855","blood_576","MMsCtA","pdgfrb"
"4856","blood_576","MMsCtA","lypd6"
"4857","blood_576","MMsCtA","lypd6"
"4858","blood_576","MMsCtA","lypd6"
"4859","blood_576","MMsCtA","slco1d1"
"4860","blood_576","MMsCtA","esm1"
"4861","blood_576","MMsCtA","esm1"
"4862","blood_576","MMsCtA","osr2"
"4863","blood_576","MMsCtA","osr2"
"4864","blood_576","MMsCtA","abcg2a"
"4865","blood_576","MMsCtA","bcl6b"
"4866","blood_576","MMsCtA","bcl6b"
"4867","blood_576","MMsCtA","slco1c1"
"4868","blood_576","MMsCtA","fgf4"
"4869","blood_576","MMsCtA","fgf4"
"4870","blood_576","MMsCtA","pecam1"
"4871","blood_576","MMsCtA","pecam1"
"4872","blood_576","MMsCtA","kdrl"
"4873","blood_576","MMsCtA","dab2"
"4874","blood_576","MMsCtA","cxcr4b"
"4875","blood_576","MMsCtA","myo1hb"
"4876","blood_577","MMsCtA","slc2a1a"
"4877","blood_577","MMsCtA","slco1c1"
"4878","blood_577","MMsCtA","agtr1b"
